r,g,b,image_id,subject_name,hex,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,NoCompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfFace.scalar,RightwardCropOfFace.scalar,MarginAboveTheFace.scalar,MarginBelowTheFace.scalar,HeadPoseYawFrontal.scalar,HeadPosePitchFrontal.scalar,HeadPoseRollFrontal.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,magface,lum,hue,lum_std,hue_std,red,green,blue,red_std,green_std,blue_std,age,gender,race,emotion,skintone
15.744.596.437,12.147.278.661,10.048.698.004,067_09.jpg,67,#9d7964,33,88,69,57,90,100,100,81,98,100,100,100,100,96,100,100,94,57,4,100,100,100,72,61,99,99,87,100,2.833.823.212.014.160,5.563.063.127.038.000,5.619.502.732.515.640,27.119.678.410.145.500,2.418.643.103.213.640,0.636501317927139,0.5004560786151583,0.4003476148795312,0.0316728601442778,0.0293714462571575,0.0334451693128102,26.0,m,asian,neutral,5
15.369.661.415,11.794.021.678,9.802.475.137,067_07.jpg,67,#9a7662,57,84,64,59,90,100,100,82,100,100,100,100,100,96,100,100,95,55,4,100,100,100,78,74,100,99,97,100,2.834.806.097.414.800,5.739.942.050.126.840,5.334.621.120.290.820,13.230.789.849.577.100,4.084.358.187.634.110,0.6638850471894789,0.5053874422959675,0.4239171137553081,0.0433163751756079,0.0121155971826424,0.024627216861572,31.0,m,asian,neutral,5
15.440.124.908,11.842.730.835,993.295.616,067_08.jpg,67,#9a7663,77,80,84,53,79,100,100,80,99,100,100,100,100,96,100,100,100,58,5,100,100,99,69,100,100,100,78,100,2.996.212.345.425.700,5.515.549.751.153.290,5.388.125.833.768.000,4.050.602.961.440.870,15.208.550.882.861.900,0.6342703033433422,0.483649807395625,0.3993819341912488,0.0500848278452862,0.0416143912658782,0.0458868500914297,24.0,m,asian,neutral,5
7.253.940.899,5.697.675.381,5.178.219.171,137_08.jpg,137,#493934,59,91,93,4,18,22,100,56,98,100,100,100,99,86,100,100,100,62,7,100,100,92,59,100,100,100,42,100,2.828.885.881.514.300,2.059.712.344.228.030,3.429.684.789.863.780,33.827.241.909.960.200,20.044.191.915.674.400,0.2626149005286946,0.1892467956259437,0.1615876285452927,0.007746241330619,0.0142818479175156,0.0386034715069065,24.0,m,black,neutral,10
7.133.180.994,5.596.549.389,5.071.311.812,137_03.jpg,137,#473833,67,90,90,4,16,18,100,56,98,100,100,100,100,96,100,100,100,61,8,100,100,78,81,100,100,100,94,100,28.888.900.675.470.500,21.956.325.006.681.300,3.914.318.492.775.680,2.215.574.265.505.130,2.247.580.413.491.260,0.2780536739320429,0.2207265596022024,0.1742491910399228,0.0461738424759629,0.0240663052344518,0.0110140820735032,25.0,m,black,neutral,10
17.573.091.263,14.631.253.039,13.399.418.753,122_03.jpg,122,#b09286,72,89,89,85,91,100,100,83,99,100,100,100,100,96,100,100,100,56,6,100,100,95,80,100,100,100,98,100,2.876.105.574.712.080,6.425.947.241.252.630,4.658.434.602.194.460,6.501.165.331.531.390,40.818.702.334.605.200,0.7024583373260912,0.5875624711028603,0.5415221025547664,0.0651097835433261,0.0617767436669145,0.05832751517591,28.0,f,white,neutral,1
17.454.315.986,14.417.990.453,13.237.666.783,122_08.jpg,122,#af9084,84,90,86,82,91,100,100,83,100,100,100,100,100,94,100,100,99,57,5,100,100,99,51,100,99,100,25,100,29.633.036.695.472.700,6.377.419.196.903.360,4.816.898.333.870.860,60.438.870.374.618.700,399.358.394.379.072,0.7088602253335794,0.5720572409533351,0.5252085094411215,0.0603413404934643,0.0624694749009163,0.0652915226856164,27.0,f,white,neutral,1
183.807.526,15.155.110.523,13.718.369.553,122_09.jpg,122,#b89889,20,94,84,92,98,100,100,83,88,100,100,100,100,96,100,100,97,60,5,100,100,99,65,51,98,99,54,100,2.682.444.446.409.290,6.612.176.493.574.430,4.914.862.129.949.730,4.221.555.660.042.220,13.572.739.729.646.900,0.7247115668460307,0.5995670675145048,0.5296141652369206,0.0395698823877407,0.0421173841071291,0.0456585614546952,27.0,f,white,happy,1
17.778.061.224,14.531.758.916,13.270.884.869,122_07.jpg,122,#b29185,43,91,84,89,95,100,100,83,96,100,100,100,100,93,96,100,96,63,5,100,100,99,83,54,99,100,23,100,2.855.054.176.631.920,6.179.540.545.003.400,47.664.236.934.646.600,5.440.131.732.697.540,2.160.911.726.177.080,0.6954010320550287,0.538469311810146,0.5031198290211384,0.0502107104277038,0.042029529509341,0.0427027461013912,31.0,f,white,neutral,1
17.954.984.918,151.104.171,13.623.223.944,122_02.jpg,122,#b49788,43,90,31,92,96,100,100,83,97,100,100,100,100,96,99,100,97,60,4,100,100,97,97,55,100,100,97,100,2.820.738.255.070.930,6.662.845.024.753.240,5.476.809.659.572.970,4.530.138.473.158.830,34.072.946.436.784.400,0.7356548222147902,0.6146262837574267,0.5484318436946227,0.0469087188684593,0.0412308467450387,0.0541091339194839,31.0,f,white,sad,1
16.743.898.249,13.440.025.766,12.276.883.825,039_08.jpg,39,#a7867b,75,77,69,69,93,100,100,83,99,100,100,100,100,96,100,100,100,61,6,100,100,99,52,100,100,100,78,100,2.988.017.643.619.290,6.131.634.767.710.570,5.138.003.858.518.580,4.297.074.798.717.170,4.647.644.123.398.810,0.6814128763734612,0.5475834093749752,0.4890716783749959,0.0525505090686081,0.0423765182965977,0.0452543077337656,28.0,f,white,happy,2
16.885.523.177,137.584.958,1.248.459.245,039_03.jpg,39,#a98a7d,81,76,78,73,94,100,100,84,99,100,100,100,100,96,100,100,100,59,5,100,100,96,89,100,100,100,98,100,2.974.041.458.897.670,6.104.848.007.282.080,4.747.581.060.385.720,475.153.509.601.497,4.287.400.449.933.800,0.6928202923479492,0.5490387102002585,0.484345873471428,0.0570930800141417,0.0481371362946765,0.049205599313416,28.0,f,white,fear,2
17.643.564.439,14.638.019.019,13.122.372.422,039_07.jpg,39,#b09283,27,92,56,85,99,100,100,85,100,100,100,100,100,96,98,100,96,65,5,100,100,99,78,52,100,100,82,100,27.732.419.091.376.100,6.881.338.377.141.010,5.239.163.868.346.950,0.98498006401599,1.268.190.933.693.570,0.762307208736244,0.6009086074261965,0.5442947254111579,0.0089979620738673,0.0550636327990542,0.0373066330703786,37.0,f,white,neutral,2
17.198.280.819,142.744.286,12.795.793.129,039_02.jpg,39,#ac8f80,47,90,0,83,99,100,100,85,99,100,100,100,100,96,97,100,96,65,4,100,100,97,97,58,100,100,98,100,2.791.817.686.282.490,6.771.346.825.024.300,5.164.426.693.678.400,2.617.971.043.445.880,13.226.188.668.865.100,0.7496340094210048,0.6041970986338612,0.5370016279794919,0.0173239848089614,0.0336947205208618,0.0465875571048065,32.0,f,white,sad,2
16.637.519.917,12.224.199.816,11.830.106.505,172_07.jpg,172,#a67a76,44,94,69,65,74,100,100,79,100,100,100,100,97,96,100,100,99,58,4,100,100,96,98,70,99,100,19,100,2.954.217.406.299.810,5.933.655.611.903.560,2.914.960.911.995.690,31.778.820.921.931.500,22.122.011.817.690.600,0.7022703869692143,0.5192505345412307,0.5025964950453283,0.0228173890867353,0.0280122413839781,0.0329895395667812,41.0,m,white,fear,1
18.065.680.002,14.160.244.374,13.483.549.602,172_04.jpg,172,#b58e87,45,95,55,83,95,100,100,83,100,100,100,100,99,96,100,100,97,60,4,100,100,92,99,57,99,99,90,100,28.831.798.874.870.500,652.706.118.406.782,3.559.628.257.415.970,3.704.460.637.457.390,4.247.247.167.415.540,0.7281408901660553,0.5831780515337258,0.5510156644784293,0.0314172667545109,0.0447103465779316,0.0394250582097699,35.0,m,white,fear,1
16.146.955.105,12.103.459.346,11.676.702.123,172_08.jpg,172,#a17975,66,93,86,57,70,100,100,78,99,100,100,100,86,96,100,100,100,59,5,100,100,94,96,100,100,100,15,100,29.047.896.816.165.300,5.920.341.406.288.850,29.825.396.752.398.100,4.748.337.191.802.260,5.348.978.314.012.290,0.6798501553107941,0.5126303965241054,0.4945090722107225,0.0540357903389225,0.0478612578954292,0.0467726960927622,31.0,m,white,happy,1
171.288.125,12.983.005.682,12.499.446.023,172_02.jpg,172,#ab827d,45,93,52,71,82,100,100,80,99,100,100,100,99,96,99,100,98,58,4,100,100,90,100,64,98,100,77,100,28.611.438.874.431.400,5.997.002.864.616.190,3.329.091.426.156.100,4.485.118.935.236.450,5.761.915.601.674.000,0.6981852378449365,0.5174338505164536,0.4886160520907679,0.0193275839487292,0.039768830321847,0.0310220655942528,34.0,m,white,fear,1
16.171.533.909,12.309.831.461,11.693.223.315,172_03.jpg,172,#a27b75,82,90,92,60,69,100,100,78,100,100,100,100,100,96,100,100,100,58,4,100,100,91,99,100,100,100,90,100,2.936.011.932.090.390,5.940.250.812.122.890,3.233.901.075.403.420,30.538.407.012.027.300,4.573.800.792.429.660,0.6638903057229791,0.5125589479772866,0.4911994715553495,0.0586815450416338,0.0402704992558634,0.0424539944144918,24.0,m,white,neutral,1
17.714.955.316,14.507.403.014,12.897.985.644,032_04.jpg,32,#b19181,16,92,64,85,99,100,100,84,100,100,100,100,100,96,99,100,97,60,5,100,100,92,96,53,100,100,97,100,2.649.903.197.804.530,6.406.454.474.440.250,5.067.116.678.030.000,3.771.148.499.259.200,35.085.422.614.437.400,0.7124103519382947,0.5840523945158189,0.5178889814236336,0.0445359355144969,0.0456679039588609,0.0438769466078244,26.0,f,asian,happy,2
16.744.651.455,13.529.736.989,11.968.833.023,032_03.jpg,32,#a78778,65,90,85,70,92,100,100,83,100,100,100,100,100,97,100,100,100,61,5,100,100,91,95,100,100,100,97,100,29.800.362.904.067.300,6.113.655.853.602.250,4.836.643.694.582.130,3.708.910.046.890.350,10.710.191.589.445.900,0.691664895670481,0.5533845264794571,0.4869094727187425,0.0520249882291368,0.0349545661441765,0.034722578709295,31.0,f,asian,neutral,2
17.298.198.702,141.604.468,126.963.342,032_02.jpg,32,#ad8e7f,15,91,38,86,99,100,100,85,100,100,100,100,100,96,99,100,97,63,5,100,100,94,94,58,100,100,96,100,27.706.026.709.706.400,6.503.525.656.505.050,4.873.950.458.394.900,12.797.597.521.664.900,11.125.232.920.770.100,0.7322339684135739,0.5857703000158292,0.5189290345359565,0.013227756804692,0.0254124494483331,0.0129548380690407,34.0,f,white,fear,2
16.698.485.217,13.358.668.061,11.998.699.183,032_08.jpg,32,#a78678,83,91,90,65,92,100,100,83,99,100,100,100,100,91,100,100,99,59,6,100,100,97,67,100,99,100,12,100,3.025.093.380.954.090,5.883.460.721.164.420,4.669.086.126.152.150,4.455.964.058.457.850,6.045.041.750.048.430,0.6609298459344087,0.5220035389464998,0.477930426249218,0.0518692313957274,0.0507690656192431,0.0543680012777886,32.0,f,latino hispanic,happy,2
16.061.909.877,12.176.412.971,949.808.194,024_09.jpg,24,#a17a5f,80,92,84,55,86,100,100,80,99,100,100,100,99,92,99,100,95,44,3,100,100,100,95,55,100,100,46,100,3.038.389.444.355.200,5.343.295.520.282.570,59.995.712.880.706.400,597.076.489.572.332,26.882.748.809.699.800,0.6031017893891557,0.4710578470823449,0.3619572778298812,0.0800747468398854,0.050731305581338,0.0321257454270425,29.0,m,white,fear,5
14.605.159.905,10.968.053.863,8.705.072.842,024_08.jpg,24,#926e57,96,90,83,39,71,100,100,78,99,100,100,100,100,93,100,100,100,50,3,100,100,100,95,100,100,100,71,100,3.276.331.984.389.300,5.500.161.061.115.110,5.738.143.627.958.210,2.822.026.311.900.920,50.263.502.248.268.600,0.6618277176551013,0.4870797419941279,0.3829110180986893,0.0257657264194041,0.030868191920067,0.0285394467924353,30.0,m,asian,neutral,5
16.136.993.112,12.487.039.722,9.895.333.782,024_04.jpg,24,#a17d63,69,92,79,54,84,100,100,80,98,100,100,100,97,96,99,100,96,45,3,100,100,98,99,52,100,99,96,100,29.838.220.407.684.500,54.093.636.218.436.500,6.020.553.469.472.320,5.164.161.699.165.440,2.431.308.555.512.800,0.6287861637218601,0.476057202167753,0.3598227434595262,0.0670798797788825,0.0537017409306152,0.0539321955813036,31.0,m,asian,sad,5
14.930.249.918,11.046.402.499,8.668.273.594,024_07.jpg,24,#956e57,91,91,64,45,75,100,100,78,99,100,100,100,100,93,99,100,95,49,3,100,100,100,97,64,100,100,57,100,3.193.583.822.164.120,54.139.872.027.859.000,5.665.596.396.471.040,2.023.799.099.076.760,6.483.424.892.224.880,0.6456644629521524,0.4676805670479242,0.3642160137555763,0.028690815520572,0.027638982050818,0.0360749373762233,33.0,m,asian,sad,5
14.279.373.368,10.704.609.806,8.504.505.367,024_03.jpg,24,#8f6b55,95,89,77,35,64,100,100,77,100,100,100,100,100,97,100,100,100,49,3,100,100,99,99,100,100,100,99,100,3.269.973.647.304.720,5.340.449.586.688.940,5.787.604.846.398.110,3.926.013.553.998.630,5.244.172.289.616.400,0.620271763325638,0.4628002356551025,0.3614865085742974,0.0583101744259594,0.0289621324235519,0.0365067065365399,29.0,m,asian,neutral,5
1.491.977.293,11.104.178.356,8.778.022.377,024_02.jpg,24,#956f58,88,91,56,46,75,100,100,78,99,100,100,100,100,96,99,100,96,47,3,100,100,99,100,67,100,100,96,100,31.871.502.056.896.400,5.427.417.738.784.960,57.745.838.043.046.000,35.847.659.125.323.900,7.158.611.254.911.330,0.6497169854973486,0.4909997860687994,0.363457629067899,0.0301241097511471,0.0335653614246976,0.0435904980931258,35.0,m,asian,sad,5
19.168.456.578,1.614.438.016,14.903.481.388,097_09.jpg,97,#c0a195,19,93,84,97,98,100,100,87,99,100,100,100,100,87,100,100,97,61,4,100,100,99,80,49,98,98,18,100,2.629.279.522.727.550,7.427.137.486.278.550,46.155.870.994.662.300,0.1998575135849012,5.679.079.384.098.210,0.7950782982889707,0.6912209545595219,0.6368971731026216,0.0045663145268194,0.0027018796753405,0.0005901254744007,27.0,f,white,happy,1
19.818.524.045,16.770.984.488,15.621.048.214,097_02.jpg,97,#c6a89c,19,90,51,98,100,100,100,85,98,100,100,100,100,96,97,100,94,61,3,100,100,99,99,41,100,100,94,100,2.613.475.393.898.240,7.516.455.532.062.580,4.564.184.241.934.360,1.238.188.486.364.450,9.277.886.327.070.020,0.8156908966384228,0.697625489026044,0.6585045046832501,0.0090630624765936,0.0134601604381061,0.0122524229895329,32.0,f,white,fear,1
19.179.127.265,1.608.783.543,14.899.583.368,097_07.jpg,97,#c0a195,46,92,79,97,99,100,100,87,98,100,100,100,100,84,98,100,95,57,4,100,100,100,81,56,98,99,15,100,28.855.634.533.852.600,6.989.861.732.246.080,4.583.720.749.405.550,2.137.398.041.781.420,7.481.676.520.273.000,0.7715806373952228,0.6407269427323571,0.6017142050656391,0.0128924378917005,0.0331041744117052,0.0226119624382141,29.0,f,white,sad,1
18.946.512.202,15.782.162.509,14.781.365.509,097_08.jpg,97,#bd9e94,76,86,87,95,100,100,100,87,100,100,100,100,100,83,100,100,100,59,5,100,100,99,69,100,99,100,11,100,2.930.988.722.038.730,7.053.446.063.954.460,4.147.220.294.062.550,24.342.023.075.890.600,72.221.913.750.329,0.7740984440018724,0.6482693416153462,0.6099198146567276,0.0326777383332387,0.0269687271704524,0.0315663434704128,23.0,f,white,happy,1
18.949.218.105,15.869.968.002,14.687.799.339,097_03.jpg,97,#bd9f93,62,85,80,95,98,100,100,86,99,100,100,100,100,96,100,100,100,60,4,100,100,98,97,100,100,100,99,100,2.869.015.701.936.830,7.206.496.214.345.460,4.789.949.772.988.760,3.248.507.404.748.460,5.178.552.537.268.350,0.7880158898909447,0.669763215579819,0.6178300054037061,0.0392677140916718,0.0335824974036038,0.0339674528298456,25.0,f,white,sad,1
19.631.263.279,16.717.345.118,15.429.867.426,097_04.jpg,97,#c4a79a,18,93,59,98,99,100,100,86,89,100,100,100,100,96,98,100,97,62,4,100,100,99,97,48,99,99,97,100,25.483.134.671.860.000,7.451.464.557.813.600,49.154.339.555.124.500,3.473.565.204.084.900,4.646.199.082.829.790,0.800456962524592,0.6947162223701056,0.6463258315381549,0.0372392549807558,0.0423721563025569,0.0452430419223622,25.0,f,white,angry,1
8.552.944.776,6.769.651.941,5.796.510.673,062_04.jpg,62,#56443a,49,89,70,7,39,73,100,63,47,100,100,100,100,96,100,100,99,65,9,100,100,76,67,60,100,100,71,100,2.907.925.292.423.030,31.377.346.537.019.500,5.473.679.314.599.490,0.2202786321043288,185.775.412.032.465,0.35192597723084,0.2687174532435771,0.2149792601494657,0.032398013391661,0.0081434633626227,0.0158371123016694,27.0,m,white,fear,10
8.174.493.817,6.402.117.912,5.379.242.133,062_08.jpg,62,#524036,69,42,77,5,26,23,100,56,34,100,100,100,99,83,100,100,100,64,10,100,100,96,11,100,98,100,12,100,2.967.052.628.338.850,2.746.644.147.669.550,4.967.207.167.504.420,2.159.169.911.153.880,946.822.964.235.993,0.2967823210428999,0.2288093360540875,0.2189854519179224,0.0299768893316952,0.0223774581987543,0.0270337941455126,30.0,m,black,neutral,10
8.434.941.383,6.691.430.334,5.774.268.151,062_02.jpg,62,#54433a,33,84,76,7,52,77,100,63,83,100,100,100,100,96,96,100,99,69,8,100,100,87,55,58,100,100,85,100,27.501.712.176.576.600,328.238.882.430.886,495.663.772.140.092,29.867.500.965.937.900,13.893.146.092.262.300,0.3583282985386213,0.2974455646798993,0.258081554350706,0.0239607134787558,0.0307543652959131,0.0327273987557078,29.0,m,black,angry,10
915.891.902,7.240.291.081,6.097.016.627,062_03.jpg,62,#5c483d,64,44,92,7,24,69,100,61,98,100,100,100,100,97,100,100,100,63,9,100,100,86,41,100,99,100,89,100,2.888.967.657.007.710,3.284.827.127.372.250,5.368.121.113.504.200,5.392.123.394.351.470,1.251.853.228.688.850,0.3710381753569984,0.3096823886082296,0.2606384226677152,0.0419191655613012,0.0476557686773814,0.0567290044093186,32.0,m,black,neutral,10
10.948.257.548,823.016.913,6.441.836.268,126_03.jpg,126,#6d5240,66,84,90,9,32,97,100,66,96,100,100,100,100,97,100,100,100,62,7,100,100,85,79,100,100,100,97,100,29.640.823.716.923.300,36.739.383.669.547.500,56.090.161.082.234.900,5.278.810.059.780.640,687.190.743.288.761,0.4061709824493943,0.3233081588887532,0.2586958985749312,0.0615771017073244,0.0465198441420786,0.0428660179824089,26.0,m,black,neutral,8
11.215.114.772,8.431.500.606,6.642.016.139,126_08.jpg,126,#705442,71,83,90,11,58,99,100,69,98,100,100,100,100,77,100,100,99,64,8,100,100,96,33,100,99,100,27,100,2.957.564.705.340.520,3.640.553.776.387.350,59.885.865.965.639.000,5.121.819.226.719.700,30.597.893.001.215.600,0.4072099182596512,0.3133010440239201,0.2539487806382986,0.0553795892791496,0.0461917197965909,0.0409682514724302,26.0,m,black,happy,8
15.003.918.439,11.341.968.795,895.087.963,008_04.jpg,8,#96715a,71,92,49,33,87,100,100,80,100,100,100,100,100,96,99,100,98,70,6,100,100,90,89,57,100,100,90,100,3.019.287.572.594.240,50.766.958.827.542.300,5.882.917.597.884.840,18.372.408.970.283.400,895.749.187.669.641,0.616319750816271,0.442683893041892,0.3371821522137885,0.0510155433399419,0.0268745976521429,0.0242812385260844,33.0,m,indian,neutral,7
13.744.048.926,10.319.327.903,8.254.613.008,008_02.jpg,8,#896753,83,89,66,27,86,100,100,79,99,100,100,100,100,96,99,100,97,66,5,100,100,91,92,69,100,99,71,100,2.966.181.845.939.980,5.201.533.539.752.100,57.887.760.982.599.600,1.365.241.704.815.620,1.484.032.238.451.980,0.593200973734058,0.4542040093341801,0.3478439110601878,0.042359257490089,0.0163938971816552,0.0334290678245236,34.0,m,indian,neutral,7
13.733.418.273,10.364.892.976,825.807.311,008_08.jpg,8,#896853,92,91,92,20,68,100,100,76,99,100,100,100,100,91,100,100,100,65,7,100,100,96,60,100,100,99,14,100,3.068.811.347.638.100,4.601.506.614.840.090,5.804.474.456.086.490,10.002.107.217.355.300,16.506.491.932.158.600,0.533280856384923,0.3829923408088179,0.3085753660720268,0.1173084704221089,0.0659589049633129,0.0507114972746802,26.0,m,indian,happy,7
14.038.835.408,10.503.699.955,8.339.037.823,008_03.jpg,8,#8c6953,89,89,87,21,66,100,100,76,100,100,100,100,100,97,100,100,100,64,6,100,100,84,90,100,100,99,97,100,2.935.057.647.108.400,4.774.539.277.006.250,5.470.811.646.109.020,9.143.913.688.173.920,4.252.304.381.895.120,0.5555411673551226,0.4060349802069067,0.3213719009445204,0.1137929767123598,0.0622651785984135,0.0550934932084215,25.0,m,indian,neutral,7
1.658.622.097,12.844.761.884,10.976.827.185,127_08.jpg,127,#a6806e,85,86,91,63,95,100,100,84,99,100,100,100,100,86,100,100,100,62,6,100,100,99,52,100,99,100,11,100,31.012.409.794.495.200,5.761.205.053.054.510,5.322.902.470.112.400,7.285.077.413.298.690,38.436.867.089.071.000,0.6654664746413739,0.5229930354972477,0.4424594614453428,0.0706251301106179,0.0760650050569078,0.0806167253163328,32.0,f,asian,happy,5
16.757.111.233,12.825.077.381,10.813.946.245,127_09.jpg,127,#a8806c,49,88,86,70,99,100,100,86,99,100,100,100,100,83,98,100,94,66,5,100,100,99,67,55,99,100,16,100,28.204.828.180.428.100,6.083.052.034.572.240,5.215.948.580.976.410,4.633.102.573.716.900,3.933.943.036.535.180,0.6973744290356888,0.5326859474860586,0.4271985822242242,0.0533199500006045,0.0501160218169929,0.0545433604038411,31.0,f,asian,happy,5
16.697.413.654,12.911.677.673,10.841.526.496,127_03.jpg,127,#a7816c,70,84,89,60,88,100,100,82,99,100,100,100,100,97,100,100,100,60,4,100,100,99,91,100,99,100,75,100,29.013.902.265.051.900,54.892.384.356.996.400,5.616.560.801.511.590,60.427.313.770.558.200,1.869.493.590.592.140,0.654299705258335,0.4892630254722383,0.4147406630596226,0.0907658844226933,0.0583714814855572,0.0488243211020556,32.0,f,asian,neutral,5
16.805.679.144,13.144.536.591,10.954.841.421,127_02.jpg,127,#a8836e,42,88,73,74,99,100,100,86,99,100,100,100,100,95,96,100,93,61,3,100,100,100,97,49,97,98,82,100,2.741.547.415.525.190,622.173.558.027.505,55.114.133.380.002.200,1.382.784.195.618.960,10.616.044.488.605.500,0.71112659517667,0.5596127656364294,0.4606647886269946,0.0207002266159336,0.021910267003489,0.0338587040722185,30.0,f,asian,neutral,5
16.860.768.838,13.086.400.365,10.949.864.433,127_07.jpg,127,#a9836d,44,87,79,78,100,100,100,87,100,100,100,100,100,84,97,100,93,61,4,100,100,100,67,49,97,98,18,100,2.841.342.043.674.620,61.303.020.125.004.100,54.977.326.733.263.300,32.909.446.063.640.000,7.233.990.694.166.460,0.7075042054192555,0.5433251998583346,0.453374711552749,0.0299179926804258,0.0337989500679192,0.0483741067557449,31.0,f,asian,happy,5
